id,message
570462,"متبقى 115 دقيقة لكل الشبكات من كارت المارد حتيJun 22 2020. رصيدك 1.35"
570463,"متبقى 116 دقيقة لكل الشبكات من كارت المارد حتيJun 22 2020. رصيدك 1.36"
570464,"اقوى خصومات النت مع باقةSuperPass سوشيال، 
4500 سوبر ميجا بـ18جنيه بدل 35 لمدة شهرين  
الميجا سوشيال ب1 سوبرميجا و باقى المواقع ب2 سوبرميجا! كلّم 
*211#
العرض سارى الى 26/06"
570465,"تم تفعيل عرض باقة النت SuperPass 35 جنيه الشهرية. الأن تستمتع ب4500 زائد  4500 سوبر ميجا اضافية كل شهر لمدة 2 شهر . لمتابعة استهلاكك زور http://vf.eg/internet"
570466,"سلفني شكرا هتحولك 12 جنيه اطلب #3* بجنيه للمرة أو جدد باقتك على النوتة. جدد او حول فليكس وممكن تكسب 100,000 جنيه"
570467,"تم شحن 10ج ورصيدك 36.42ج جدد او حول لفليكس وممكن تكسب مائة ألف جنيه!استني رسالة بالتفاصيل"
570468,"سلفني شكرا هتحولك 32 جنيه اطلب #3* بجنيه للمرة أو جدد باقتك على النوتة. جدد او حول فليكس وممكن تكسب 100,000 جنيه"
570469,"تم تحويل 26.0جنيه لرقم 201016233793 ، رصيدك الحالى0.74 جنيه"
570470,"تم تحويل 26.0جنيه من رقم 201017557961 ، رصيدك الحالي 26.42 جنيه"
570471,"عميلنا العزيز، لتأكيد تحويل 26 ج.م. لرقم 01016233793 برجاء استخدام هذا الكود: 6jvee . برجاء التعامل معه بسرية تامة."
570472,"Dear customer, to confirm transferring 26 LE to 01016233793 online kindly use the following code: 6jvee . Kindly treat it as highly confidential."
570473,"عميلنا العزيز، لتأكيد تحويل 27 ج.م. لرقم 01016233793 برجاء استخدام هذا الكود: svy3c . برجاء التعامل معه بسرية تامة."
570474,"Dear customer, to confirm transferring 27 LE to 01016233793 online kindly use the following code: svy3c . Kindly treat it as highly confidential."
570475,"عميلنا العزيز، لتأكيد تحويل 27 ج.م. لرقم 01016233793 برجاء استخدام هذا الكود: 7d7t0 . برجاء التعامل معه بسرية تامة."
570476,"Dear customer, to confirm transferring 27 LE to 01016233793 online kindly use the following code: 7d7t0 . Kindly treat it as highly confidential."
570477,"عميلنا العزيز، لتأكيد تحويل 27 ج.م. لرقم 01016233793 برجاء استخدام هذا الكود: dorlf . برجاء التعامل معه بسرية تامة."
570478,"Dear customer, to confirm transferring 27 LE to 01016233793 online kindly use the following code: dorlf . Kindly treat it as highly confidential."
570479,"تم شحن 35ج رصيدك  اصبح  34.51ج."
570480,"لم يتم تجديد باقة إكستريم نت 250 ج 20000M ميجا
لعدم وجود رصيد كافي. أنت ألان تستمتع بالانترنت علي حسب نظام اشتراكك.
عند الشحن سيتم التجديد تلقائياً خلال 20 دقيقه
لتغيير الباقة زور 
http://vf.eg/mi
او اطلب #2000*"
570481,"استهلاكك على النت إنهارده حتى الان 49 ميجا مقابل 5 جنيه رصيدك الحالي هو 27.63 
 خصم كبير على باقة النت، قضّيها على النت مع باقة400جنيه الشهريه بـ200جنيه بدل 400 لمدة شهرين و استمتع بـ40000 ميجا!كلّم *211# الآن للتفعيل.العرض سارى حتى يوم 24/06"
570482,"تم خصم0.60ج تكلفة خدمات شكرا. لمتابعة استهلاكك لخدمات شكرا اضغط  ببلاش #0*60*"
570483,"خليك في البيت ووفر مع الشبكة رقم 1!
كلم 
*3651#
وليك 100 دقيقة فودافون لمدة 3ايام ب 1جنيه
عشان معكش رصيد كافي سلفني هتحولك4جنيه ب1جنيه عند الاشتراك"
570484,"المحاولة السابقه من عالنوتةب-60 قرش تخصم عند الشحن ولسة ليك 4 مرة عالنوتة"
570485,"شحنت باقة المارد 5 و معاك 160 فليكس تستخدمهم دقايق و رسايل لكل الشبكات و ميجابايتس صالحة لمدة 3 أيام ب3.5ج.
دقيقة الشبكات الأخري ب5 فليكسات من الباقة
كلم #87* لتحويل المتبقي من باقتك الي دقايق لكل الشبكات في اي وقت
تابع استهلاكك من #7*60*"
570486,"سلفني شكرا هتحولك 12 جنيه اطلب #3* بجنيه للمرة أو جدد باقتك على النوتة. جدد او حول فليكس وممكن تكسب 100,000 جنيه"
570487,"مبروك كسبت10جنيه علي محفظة فودافون كاش كلم#105* و اشحن بيها رصيدك قبل 23-06-2020. لو مش مشترك افتح محفظة دلوقتي من مكانك ببطاقتك من خلال #9*. للخروج من العرض ببلاش كلم #0*105*."
570488,"يرجى التأكد من وجود رصيد كافى اليوم قبل منتصف الليل لتجديد عرض النت لباقة اكستريم نت بـ125ج بدل 250ج لمدة 1شهر و ترحيل الميجابايتس المتبقية للشهر القادم عبر زيارةhttp://vf.eg/mi كلم #1* لهدايا كارت العزوة"
570489,"*مبروك لرقمك*
كسبت١٠دقائق هدية بدون مقابل من مدرج فودافون!
اطلب#92*ببلاش!
وهيجيلك١٠دقائق هدية مجانا لرقمك من فودافون تتكلم ببلاش!

وجرب3أيام ببلاش مع مدرج فودافون! بعد كدا جنيه لليوم!
اطلب #92* ببلاش"
570490,"تم الإشتراك في عرض النت ولكن رصيدك الحالي لا يكفي لتفعيل العرض, سيتم التفعيل تلقائيا بعد الشحن خلال 30 يوم  و ستصلك رسالة تأكيد بتفعيل العرض خلال 30 دقيقه من الشحن."
570491,"ضعف باقة النت مع باقةSuperPass سوشيال، 
4500 سوبر ميجا زائد 4500سوبر ميجا إضافية بـ35جنيه بس لشهرين  
الميجا سوشيال ب1 سوبرميجا و باقى المواقع ب2 !كلّم 
*213#
للتفعيل.العرض سارى ل24/06"
570492,"اقوى خصومات النت مع باقةSuperPass سوشيال، 
2800 سوبر ميجا بـ13جنيه بدل 25 لمدة شهرين  
الميجا سوشيال ب1 سوبرميجا و باقى المواقع ب2 سوبرميجا! كلّم 
*212#
العرض سارى الى 24/06"
570493,"اقوى خصومات النت مع باقةSuperPass سوشيال، 
2800 سوبر ميجا بـ13جنيه بدل 25 لمدة شهرين  
الميجا سوشيال ب1 سوبرميجا و باقى المواقع ب2 سوبرميجا! كلّم 
*212#
العرض سارى الى 24/06"
570494,"ضعف باقة النت مع باقةSuperPass سوشيال، 
4500 سوبر ميجا زائد 4500سوبر ميجا إضافية بـ35جنيه بس لشهرين  
الميجا سوشيال ب1 سوبرميجا و باقى المواقع ب2 !كلّم 
*213#
للتفعيل.العرض سارى ل24/06"
570495,"اقوى خصومات النت مع باقةSuperPass سوشيال، 
2800 سوبر ميجا بـ13جنيه بدل 25 لمدة شهرين  
الميجا سوشيال ب1 سوبرميجا و باقى المواقع ب2 سوبرميجا! كلّم 
*212#
العرض سارى الى 24/06"
570496,"لم يتم الاشتراك فى باقة Super Pass الجديدة 9500 ميجاSuperبـ65ج لعدم وجود رصيد كافي.
عند الشحن سيتم التجديد تلقائياً خلال20دقيقه.
للمزيد زور http://vf.eg/mi  
او اطلب
2000#*"
570497,"اقوى خصومات النت مع باقةSuperPass سوشيال، 
2800 سوبر ميجا بـ13جنيه بدل 25 لمدة شهرين  
الميجا سوشيال ب1 سوبرميجا و باقى المواقع ب2 سوبرميجا! كلّم 
*212#
العرض سارى الى 24/06"
570498,"اقوى خصومات النت مع باقةSuperPass سوشيال، 
2800 سوبر ميجا بـ13جنيه بدل 25 لمدة شهرين  
الميجا سوشيال ب1 سوبرميجا و باقى المواقع ب2 سوبرميجا! كلّم 
*212#
العرض سارى الى 24/06"
570499,"لا يوجد رصيد كافي. اشحن بقيمة الباقة خلال 30 يوم وسيتم التحويل تلقائيا"
570500,"لا يوجد رصيد كافي. اشحن بقيمة الباقة خلال 30 يوم وسيتم التحويل تلقائيا"
570501,"تم الإشتراك في عرض النت ولكن رصيدك الحالي لا يكفي لتفعيل العرض, سيتم التفعيل تلقائيا بعد الشحن خلال 30 يوم  و ستصلك رسالة تأكيد بتفعيل العرض خلال 30 دقيقه من الشحن."
570502,"اقوى خصومات النت مع باقةSuperPass سوشيال، 
4500 سوبر ميجا بـ18جنيه بدل 35 لمدة شهرين  
الميجا سوشيال ب1 سوبرميجا و باقى المواقع ب2 سوبرميجا! كلّم 
*211#
العرض سارى الى 23/06"
570503,"تابع استخدامك للأنترنت و جدد باقتك وبأسهل طريقة عن طريق تطبيق أنا فودافون ببلاش و كمان ليك هدايا كتير, للتحميل زور http://vf.eg/4"
570504,"عميلنا العزيز، دلوقتي تقدر تشترك او تجدد باقتك وخدمات تانية كتير عن طريق #880* وكمان لو عايز تتابع استخدامك وتتحكم في فليكساتك زور http://vf.eg/flex"
570505,"عميلنا العزيز تم خصم 50 قرش الجزء الباقى من ضريبة الدمغة"
570506,"تم شحن 5ج ورصيدك 5ج جدد او حول لفليكس وممكن تكسب مائة ألف جنيه!استني رسالة بالتفاصيل"
570507,"عميلنا العزيز فترة محدودة %20 خصم لما تجدد باقتك من فودافون كاش. اطلب #28*9* للتجديد دلوقتى و مع فليكس30 استمتع ب1100 وحده لفودافون والرسالة والميجابيت ب1 فليكس.وللشبكات الاخري/ الارضي/الخدمات اليومية(كول تون/منع المكالمات/ 2121 / الأحتفاظ بالمكالمات)ب5 فليكس يومي. بعد انتهاء الباقة.الدقيقة والرسالة والميجابايت ب19قرش ولمعرفة ميعاد التجديد اطلب *225# مجانا و  لمتابعة استهلاكك زور Http://vf.eg/flex"
570508,"باقي لديك 3994 ميجا في باقة النت الاساسية 
سوف تستمتع بالانترنت بعد انتهاء الباقة بـ1 جنيه لكل 15 ميجا 
Jun 21 2020 معاد تجديد الباقه
لمزيد من الباقات والتحكم في المحاسبة بعد الباقة زور 
http://vf.eg/mi
او اطلب #2000*"
570509,"خصم كبير على باقة النت، 
قضّيها على النت مع باقة400جنيه الشهريه بـ200جنيه بدل 400 لمدة شهرين و استمتع بـ40000 ميجا!كلّم 
*211# 
الآن للتفعيل.العرض سارى حتى يوم 24/06"
570510,"ليك 10 وحدة تكلم بيهم ارقام فودافون وتدخل على النت لمدة 6 ساعات ببلاش
لهديتك كلم #10* أو ادخل على http://vf.eg/Team010 
علشان 1 من اللى فى فريقك كلمك الاسبوع اللى فات 10 دقيقة!
زود حبايبك فى فريقك من #2*10* علشان يجيلك هدية اكبر الجمعة اللي جاية!
#الجمعة_مع_فريق010"
570511,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
اكسب لحد 100,000جنيه زي ما كتير كسبوا. اشحن وجدد من #225*عشان تكسب"
570512,"تابع استخدامك للأنترنت و جدد باقتك وبأسهل طريقة عن طريق تطبيق أنا فودافون ببلاش و كمان ليك هدايا كتير, للتحميل زور http://vf.eg/4"
570513,"خصم كبير على باقة النت، 
قضّيها على النت مع باقة400جنيه الشهريه بـ200جنيه بدل 400 لمدة شهرين و استمتع بـ40000 ميجا!كلّم 
*211# 
الآن للتفعيل.العرض سارى حتى يوم 24/06"
570514,"يرجى التأكد من وجود رصيد كافى غدا قبل منتصف الليل لتجديد عرض النت لباقة اكستريم نت بـ125ج بدل 250ج لمدة 1 شهر و ترحيل الميجابايتس المتبقية للشهر القادم عبر زيارةhttp://vf.eg/mi كلم #1* لهدايا كارت العزوة"
570515,"اقوى خصومات النت مع باقةSuperPass سوشيال، 
4500 سوبر ميجا بـ18جنيه بدل 35 لمدة شهرين  
الميجا سوشيال ب1 سوبرميجا و باقى المواقع ب2 سوبرميجا! كلّم 
*211#
العرض سارى الى 23/06"
570516,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
اكسب لحد 100,000جنيه زي ما كتير كسبوا. اشحن وجدد من #225*عشان تكسب"
570517,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
اكسب لحد 100,000جنيه زي ما كتير كسبوا. اشحن وجدد من #225*عشان تكسب"
570518,"بنفكرك انك كسبت 10 جنيه فلوس من فودافون كاش تستخدمها في شحن رصيدك. كلم #105* قبل 18-06-2020 واستمتع بهديتك."
570519,"تم شحن 7ج رصيدك  اصبح  0.11ج."
570520,"ليك 450دقيقة لمدة 7أيام اشحن و هتكسب أنت وفريق010
#بالحب_اتجمعنا"
570521,"عايز تعرف رقم و عنوان اى مكان فى مصر2121 هتساعدك تعرف رقمهم و توصلك بيهم كمان  
كلم 2121 ب 1.5 الدقيقه"
570522,"فريقك فيه 1 و كلهم كلموك الاسبوع ده لحد دلوقتي! 
ادخل على http://vf.eg/Team010 وغير اللي في فريقك وزود حبايبك في فريقك عشان هديتك تكبر الجمعة اللي جايه!
#الجمعة_مع_فريق010"
570523,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
اكسب لحد 100,000جنيه زي ما كتير كسبوا. اشحن وجدد من #225*عشان تكسب"
570524,"جالك ١٠دقائق هديةفوريةببلاش من فودافون
اطلب#98*ببلاش  
 *مبروك عليك*
 كسبت١٠دقائق هدية
*فرصة تكسب دورفي فيلم"التهويدة"مع حلم الشهرة٢*
 ٣أيام ببلاش بعدكده٢جنيه لليوم!اطلب#98*ببلاش!"
570525,"مبروك كسبت10جنيه علي محفظة فودافون كاش كلم#105* و اشحن بيها رصيدك قبل 18-06-2020. لو مش مشترك افتح محفظة دلوقتي من مكانك ببطاقتك من خلال #9*. للخروج من العرض ببلاش كلم #0*105*."
570526,"جالك ١٠دقائق هديةفوريةببلاش من فودافون
اطلب#98*ببلاش  
 *مبروك عليك*
 كسبت١٠دقائق هدية
*فرصة تكسب دورفي فيلم"التهويدة"مع حلم الشهرة٢*
 ٣أيام ببلاش بعدكده٢جنيه لليوم!اطلب#98*ببلاش!"
570527,"علشانك أنت بس،
 جدد باقة فليكس وممكن تكسب هدية من 100-100,000جنيه!
 استمتع بـ2200 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*2# 
حتي لو معاكش رصيد قبل نهاية 17/06"
570528,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
اكسب لحد 100,000جنيه زي ما كتير كسبوا. اشحن وجدد من #225*عشان تكسب"
570529,"علشانك أنت بس،
 جدد باقة فليكس وممكن تكسب هدية من 100-100,000جنيه!
 استمتع بـ2200 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*1# 
حتي لو معاكش رصيد قبل نهاية 16/06"
570530,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
اكسب لحد 100,000جنيه زي ما كتير كسبوا. اشحن وجدد من #225*عشان تكسب"
570531,"اشحن ب17 جنيه رصيد أو أكتر خلال 2 أيام وهتكسب 170 ميجا ببلاش لمدة 1 أيام"
570532,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
اكسب لحد 100,000جنيه زي ما كتير كسبوا. اشحن وجدد من #225*عشان تكسب"
570533,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
اكسب لحد 100,000جنيه زي ما كتير كسبوا. اشحن وجدد من #225*عشان تكسب"
570534,"تم الاشتراك بالعرض لكن رصيدك الحالي لا يكفي، اشحن ب30ج قبل يوم 07/10 عشان تستمتع بالعرض و سيتم التفعيل خلال 20 دقيقة من الشحن"
570535,"علشانك أنت بس،
 جدد باقة فليكس وممكن تكسب هدية من 100-100,000جنيه!
 استمتع بـ2200 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*2# 
حتي لو معاكش رصيد قبل نهاية 13/06"
570536,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
اكسب لحد 100,000جنيه زي ما كتير كسبوا. اشحن وجدد من #225*عشان تكسب"
570537,"بنفكرك انك كسبت 10 جنيه فلوس من فودافون كاش تستخدمها في شحن رصيدك. كلم #105* قبل 13-06-2020 واستمتع بهديتك."
570538,"سلفني شكرا هتحولك 32 جنيه اطلب #3* بجنيه للمرة أو جدد باقتك على النوتة. جدد او حول فليكس وممكن تكسب 100,000 جنيه"
570539,"شحنت باقة المارد 10 و معاك 450 دقيقة لكل الشبكات صالحة لمدة 7 أيام ب7ج.
دقيقة الشبكات الأخري ب5 دقايق من الباقة
كلم #87*  لتحويل المتبقي من باقتك الي فليكسات في اي وقت
تابع استهلاكك من #7*60*"
570540,"يرجى العلم أنه في حالة شحن كارت المارد 10ج للمرة الثالثة في خلال 7 أيام، سيتم انتهاء القيمة المتبقية من اول كارتين تم شحنهم من قبل"
570541,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
جدد فليكس وممكن تكسب من 100 ل100,000ج!  يلا اشحن و كلم #225* للتجديد"
570542,"علشانك أنت بس،
 جدد باقة فليكس وممكن تكسب هدية من 100-100,000جنيه!
 استمتع بـ2200 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*1# 
حتي لو معاكش رصيد قبل نهاية 12/06"
570543,"جالك ١٠دقائق هديةفوريةببلاش من فودافون
اطلب#98*ببلاش  
 *مبروك عليك*
 كسبت١٠دقائق هدية
*فرصة تكسب دورفي فيلم"التهويدة"مع حلم الشهرة٢*
 ٣أيام ببلاش بعدكده٢جنيه لليوم!اطلب#98*ببلاش!"
570544,"مبروك كسبت10جنيه علي محفظة فودافون كاش كلم#105* و اشحن بيها رصيدك قبل 13-06-2020. لو مش مشترك افتح محفظة دلوقتي من مكانك ببطاقتك من خلال #9*. للخروج من العرض #0*105*."
570545,"جالك ١٠دقائق هديةفوريةببلاش من فودافون
اطلب#98*ببلاش  
 *مبروك عليك*
 كسبت١٠دقائق هدية
*فرصة تكسب دورفي فيلم"التهويدة"مع حلم الشهرة٢*
 ٣أيام ببلاش بعدكده٢جنيه لليوم!اطلب#98*ببلاش!"
570546,"تم شحن 7ج ورصيدك 8.79ج جدد او حول لفليكس وممكن تكسب مائة ألف جنيه!استني رسالة بالتفاصيل"
570547,"سافر بأمان مع Blue Bus و بخصم 15% كلم 2121 و احجز تذكرتك
2121 ب 1.5 الدقيقه"
570548,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
جدد فليكس وممكن تكسب من 100 ل100,000ج!  يلا اشحن و كلم #225* للتجديد"
570549,"علشانك أنت بس،
جدد باقة فليكس وممكن تكسب هدية من 100-100,000جنيه!
جدد باقتك دلوقتى ب15 جنيه فقط بدل ب30 جنيه لمدة شهر و فليكساتك مش هتروح عليك. اطلب
*365*2#
حتي لو معاكش رصيد قبل 09/06"
570550,"علشانك أنت بس،
 جدد باقة فليكس وممكن تكسب هدية من 100-100,000جنيه!
 استمتع بـ2200 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*1# 
حتي لو معاكش رصيد قبل نهاية 09/06"
570551,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
جدد فليكس وممكن تكسب من 100 ل100,000ج!  يلا اشحن و كلم #225* للتجديد"
570552,"تم شحن 7ج رصيدك  اصبح  1.79ج."
570553,"ليك 450دقيقة لمدة 7أيام اشحن و هتكسب أنت وفريق010
#بالحب_اتجمعنا"
570554,"سلفني شكرا هتحولك 32 جنيه اطلب #3* بجنيه للمرة أو جدد باقتك على النوتة. جدد او حول فليكس وممكن تكسب 100,000 جنيه"
570555,"بنفكرك انك كسبت 10 جنيه فلوس من فودافون كاش تستخدمها في شحن رصيدك. كلم #105* قبل 08-06-2020 واستمتع بهديتك."
570556,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
جدد فليكس وممكن تكسب من 100 ل100,000ج!  يلا اشحن و كلم #225* للتجديد"
570557,"مبروك كسبت10جنيه علي محفظة فودافون كاش كلم#105* و اشحن بيها رصيدك قبل 08-06-2020. لو مش مشترك افتح محفظة دلوقتي من مكانك ببطاقتك من خلال #9*. للخروج من العرض #0*105*."
570558,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
جدد فليكس وممكن تكسب من 100 ل100,000ج!  يلا اشحن و كلم #225* للتجديد"
570559,"علشانك أنت بس،
 جدد باقة فليكس وممكن تكسب هدية من 100-100,000جنيه!
 استمتع بـ2200 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*1# 
حتي لو معاكش رصيد قبل نهاية 06/06"
570560,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
جدد فليكس وممكن تكسب من 100 ل100,000ج!  يلا اشحن و كلم #225* للتجديد"
570561,"عفوا لا يوجد لديك رصيد كافي لتجديد باقة فليكس
جدد فليكس وممكن تكسب من 100 ل100,000ج!  يلا اشحن و كلم #225* للتجديد"
570562,"رد ب4 على 5555 و خلي اغنية " قالوا ايه" لمحمد طارق كول تونك من فودافون.تجدد تلقائيا"
570563,"لم يتم تجديد باقة فليكس بس فليكساتك اللي باقيه من الباقة اللي فاتت لسه مراحتش عليك جدد باقة فليكس النهارده قبل منتصف الليل واستمتع بيهم. اشحن ب 30 وكلم #225*. 
جدد فليكس وممكن تكسب من 100 ل100,000ج!  يلا اشحن و كلم #225* للتجديد"
570564,"شحنت باقة المارد 10 و معاك 450 دقيقة لكل الشبكات صالحة لمدة 7 أيام ب7ج.
دقيقة الشبكات الأخري ب5 دقايق من الباقة
كلم #87*  لتحويل المتبقي من باقتك الي فليكسات في اي وقت
تابع استهلاكك من #7*60*"
570565,"يرجى العلم أنه في حالة شحن كارت المارد 10ج للمرة الثالثة في خلال 7 أيام، سيتم انتهاء القيمة المتبقية من اول كارتين تم شحنهم من قبل"
570566,"تم شحن 9ج ورصيدك 9.07ج جدد او حول لفليكس وممكن تكسب مائة ألف جنيه!استني رسالة بالتفاصيل"
570567,"علشانك أنت بس،
 جدد باقة فليكس وممكن تكسب هدية من 100-100,000جنيه!
 استمتع بـ2200 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*2# 
حتي لو معاكش رصيد قبل نهاية 03/06"
570568,"بنفكرك انك كسبت 10 جنيه فلوس من فودافون كاش تستخدمها في شحن رصيدك. كلم #105* قبل 03-06-2020 واستمتع بهديتك."
570569,"يرجي التأكد من وجود 30 ج رصيد اليوم لتجديد الباقة تلقائيا و فى حالة عدم تجديد الباقة 
سوف يتم محاسبتك بـ19ق للدقيقة، الرسالة والميجابايت.
جدد باقة فليكس وممكن تكسب من 100 ل100،000 جنيه!"
570570,"خصم كبير على باقة النت،  
قضّيها على النت مع باقة400جنيه الشهريه بـ200جنيه بدل 400 لمدة شهرين و استمتع بـ40000 ميجا!كلّم  
*211#  
الآن للتفعيل.العرض سارى حتى يوم 02/06"
570571,"مبروك كسبت10جنيه علي محفظة فودافون كاش كلم#105* و اشحن بيها رصيدك قبل 03-06-2020. لو مش مشترك افتح محفظة دلوقتي من مكانك ببطاقتك من خلال #9*. للخروج من العرض #0*105*."
570572,"لفترة محدودة 20 بالمئة خصم لما تجدد باقتك من فودافون كاش. اطلب #28*9* للتجديد دلوقتى.
ولتجديد الباقة تلقائيا يرجي التأكد من وجود 30 ج رصيد قبل 
2020/06/02
جدد باقة فليكس وممكن تكسب من 100 ل100،000 جنيه!"
570573,"اتكلم دولي واطمن علي اهلك ب 5 فليكس الثانية للاشتراك اطلب #5000* لبلاد خارج العرض زور http://vf.eg/intlflex"
570574,"علشانك أنت بس،
 جدد باقة فليكس وممكن تكسب هدية من 100-100,000جنيه!
 استمتع بـ1400 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*1# 
حتي لو معاكش رصيد قبل نهاية 01/06"
570575,"<#> رمز تأكيد تويتر المكون من 6 أرقام الخاص بك هو 637388.
/XGYNXWncmi"
570576,"لفترة محدودة 20 بالمئة خصم لما تجدد باقتك من فودافون كاش. اطلب #28*9* للتجديد دلوقتى.
ولتجديد الباقة تلقائيا يرجي التأكد من وجود 30 ج رصيد قبل 
2020/06/02
جدد باقة فليكس وممكن تكسب من 100 ل100،000 جنيه!"
570577,"ليك 450دقيقة لمدة 7أيام اشحن و هتكسب أنت وفريق010
#بالحب_اتجمعنا"
570578,"تم شحن 7ج رصيدك  اصبح  0.07ج."
570579,"عميلنا العزيز تم خصم 0 قرش جزء من ضريبة الدمغة"
570580,"استهلكت 100بالمئه من فليكساتك. 
للتجديد وتحويل الفليكسات المتبقية كلم
 *225#
أو استمتع ب20 بالمئة زيادة من
 http://vf.eg/offers
 جدد الباقة وممكن تكسب هدية من 100 ل 100,000 جنيه!"
 570581,"علشانك أنت بس،
 جدد باقة فليكس وممكن تكسب هدية من 100-100,000جنيه!
 استمتع بـ1400 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*11# 
حتي لو معاكش رصيد قبل نهاية 30/05"
570582,"استهلكت 100بالمئه من فليكساتك. 
للتجديد وتحويل الفليكسات المتبقية كلم
 *225#
أو استمتع ب20 بالمئة زيادة من
 http://vf.eg/offers
 جدد الباقة وممكن تكسب هدية من 100 ل 100,000 جنيه!"
570583,"استهلكت 100بالمئه من فليكساتك. 
للتجديد وتحويل الفليكسات المتبقية كلم
 *225#
أو استمتع ب20 بالمئة زيادة من
 http://vf.eg/offers
 جدد الباقة وممكن تكسب هدية من 100 ل 100,000 جنيه!"
570584,"علشانك أنت بس،
 جدد باقة فليكس وممكن تكسب هدية من 100-100,000جنيه!
حول على فليكس35 ب30 جنيه بدل 35 لمدة شهر و استمتع بـ1400 فليكس اطلب
*365*5#
قبل نهاية 30/05 و أشحن عشان تحول"
570585,"علشانك أنت بس،
 جدد باقة فليكس وممكن تكسب هدية من 100-100,000جنيه!
 استمتع بـ1400 فليكس بدل1100 لو جددت باقتك دلوقتى وفليكساتك هتترحل معاك.للاشتراك اطلب
 *365*11# 
حتي لو معاكش رصيد قبل نهاية 30/05"
570586,"استهلكت 100بالمئه من فليكساتك. 
للتجديد وتحويل الفليكسات المتبقية كلم
 *225#
أو استمتع ب20 بالمئة زيادة من
 http://vf.eg/offers
 جدد الباقة وممكن تكسب هدية من 100 ل 100,000 جنيه!"
570587,"علشانك أنت بس،
 جدد باقة فليكس وممكن تكسب هدية من 100-100,000جنيه!
حول على فليكس35 ب30 جنيه بدل 35 لمدة شهر و استمتع بـ1400 فليكس اطلب
*365*5#
قبل نهاية 30/05 و أشحن عشان تحول"
570588,"لا يوجد لديك هدايا."
570589,"بنفكرك انك كسبت 10 جنيه فلوس من فودافون كاش تستخدمها في شحن رصيدك. كلم #105* قبل 29-05-2020 واستمتع بهديتك."
570590,"عميلنا العزيزمع فليكس30 استمتع ب1100 وحده لفودافون والرسالة والميجابيت ب1 فليكس.وللشبكات الاخري/ الارضي/الخدمات اليومية(كول تون/منع المكالمات/ 2121 / الأحتفاظ بالمكالمات)ب5 فليكس يومي. بعد انتهاء الباقة.الدقيقة والرسالة والميجابايت ب19قرش ولمعرفة ميعاد التجديد اطلب *225# مجانا و  لمتابعة استهلاكك زور http://VF.eg/manageflex"
570591,"انت مشترك في:

باقةSuperPassسوشيال25ج-2800SuperMB
باقي لديك2762 ميجاSuper من 2800 ميجاSuper صالحة حتى: 
15-Jun-20
 تم استهلاك 1 ميجاSuper  سوشيال  صالحة حتى: 
15-Jun-20
 تم استهلاك 37 ميجاSuper  على باقي المواقع  صالحة حتى: 
15-Jun-20"
570592,"تابع استخدامك للأنترنت و جدد باقتك وبأسهل طريقة عن طريق تطبيق أنا فودافون ببلاش و كمان ليك هدايا كتير, للتحميل زور http://vf.eg/4"
570593,"تم إلغاء الاشتراك من باقة Super Pass سوشيال  35ج 4500 ميجاSuper سيتم المحاسبة علي حسب نظام خطك الحالي. للاشتراك في باقة زور http://vf.eg/internet او اطلب #2000*"
570594,"لم يتم الاشتراك في  لعدم وجود رصيد كافي. لمزيد من الباقات اطلب #2000* او زور http://vf.eg/MI"
